index,question_id,question_language,question_tom_type,question_tom_order,question_type,answer_correct,content,is_correct,has_correct_reasoning,is_beyond_scope,has_grammatical_error,needs_debating
1267,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e oyuncak aldığını söylemiş ve Melis de okula gitmek üzere hazırlanırken mutfağa gittiğinde dolaptan gelen sesi duyup kediyi bulmuş. Annesi bu durumdan haberdar olmadığı için Melis'in kediyi gördüğünü ve onun gerçek bir hediye olduğunu düşündüğünü bilmiyor.",TRUE,TRUE,,,
1268,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e bir oyuncak aldığını söylemiş ve sürpriz yapmak için dolapta sakladığı anlaşılıyor. Melis ise okula gitmeden önce mutfağa gittiğinde dolaptan gelen sesi duyup kediyi buluyor ve annesinin ona sürpriz yaptığını düşünüyor. Ancak annesinin bu durumdan haberdar olduğuna dair bir bilgi verilmemiş, bu yüzden annesinin Melis'in kediyi gördüğünü bilip bilmediği konusunda net bir bilgi yok.",TRUE,TRUE,,,
1269,19_TR,Turkish,Knowledge,0,Open-ended,"Hayır, bilmiyor.","Hikayeye göre, Melis'in annesi Melis'in kediyi gördüğünü bilmiyor. Annesi Melis'e oyuncak aldığını söylemiş ve Melis de okula gitmek üzere hazırlanırken mutfağa gittiğinde dolaptan gelen sesi duyup kediyi bulmuş. Annesi bu durumdan habersiz olduğu için Melis'in kediyi gördüğünü ve onun gerçek bir hediye olduğunu düşündüğünü bilmiyor.",TRUE,TRUE,,,
1270,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu yüzden kediyle karşılaştığında, onun bir sürpriz hediye olduğunu bilmediği için, kediyi alıp komşularına götürüyor. Babanın bu eylemi, Melis'in annesinin doğum günü sürprizi olan kedi hakkında haberdar olmadığını gösteriyor.",TRUE,TRUE,,,
1271,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Sürpriz hediyeden haberi olmadığı için, kedinin oraya nasıl geldiğini anlamaya çalışır ve durumu komşularının kayıp kedisi olarak yorumlar. Bu nedenle kediye sahip çıkmak yerine onu alır ve komşularına götürür.",TRUE,TRUE,,,
1272,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu yüzden kediyi alıp komşularına götürüyor. Babası, kediyi Melis'in doğum günü hediyesi olarak annesinin aldığından habersiz olduğu için bu yanılgıya düşüyor.",TRUE,TRUE,,,
1273,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası, kediyi görünce komşularının kedisinin kaçıp mutfaklarına girdiğini düşünüyor. Bu yüzden onu alıp komşularına götürüyor.",TRUE,TRUE,,,
1274,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Sürpriz hediyeden haberi olmadığı için, kedinin oraya nasıl geldiğini yanlış yorumluyor ve onu alıp komşularına götürüyor.",TRUE,TRUE,,,
1275,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Sürpriz hediyeden haberi olmadığı için, kediyi alıp komşularına götürüyor.",TRUE,TRUE,,,
1276,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu nedenle kediyi alıp komşularına götürüyor. Babası, annesinin Melis için sürpriz olarak aldığı kediyi fark etmiyor ve yanlışlıkla komşularının kedisi olduğunu düşünerek onlara iade ediyor.",TRUE,TRUE,,,
1277,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası, kediyi görünce komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu yüzden kediyi alıp komşularına götürüyor. Babası, annesinin Melis için sürpriz olarak bir kedi aldığından ve bu kedinin Melis'in doğum günü hediyesi olduğundan habersiz.",TRUE,TRUE,,,
1278,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası, kediyi görünce komşularının kedisinin kaçıp mutfaklarına girdiğini düşünüyor. Bu yüzden onu alıp komşularına götürüyor. Babası, sürpriz hediyeyle ilgili bir bilgiye sahip olmadığı için kediyi Melis'in annesinin hediye olarak aldığını düşünmüyor.",TRUE,TRUE,,,
1279,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası, kediyi mutfakta bulduğunda komşularının kedisinin kaçıp mutfaklarına girdiğini düşünüyor. Bu nedenle kediyi alıp komşularına götürmeye karar veriyor. Melis'in babası, sürpriz hediye olduğunu bilmediği için kediyi Melis'in annesinin hediye olarak aldığını düşünmüyor.",TRUE,TRUE,,,
1280,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası, kediyi görünce komşularının kedisinin kaçıp mutfaklarına girdiğini düşünüyor. Bu yüzden onu alıp komşularına götürüyor. Babası, sürpriz hediye olduğunu bilmediği için kediyi Melis'in doğum günü hediyesiyle ilişkilendirmiyor.",TRUE,TRUE,,,
1281,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu yüzden kediyi alıp komşularına götürüyor. Babası sürpriz hediyeden habersiz olduğu için bu yanılgıya düşüyor.",TRUE,TRUE,,,
1282,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu yüzden kediyi alıp komşularına götürüyor. Babanın sürpriz hediyeden haberi olmadığı anlaşılıyor.",TRUE,TRUE,,,
1283,20_TR-3,Turkish,Thought,1,Open-ended,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,"Melis'in babası kediyi görünce, komşularının kedisinin kaçıp mutfaklarına girdiğini sanıyor. Bu yüzden kediyi alıp komşularına götürüyor. Babası, annesinin Melis için sürpriz olarak bir kedi hediye ettiğinden habersiz olduğu için bu yanılgıya düşüyor.",TRUE,TRUE,,,
1284,21_TR-3,Turkish,Belief,2,Closed-ended,dolabın,"Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor.",TRUE,,,,
1285,21_TR-3,Turkish,Belief,2,Closed-ended,dolabın,"Burak, Nihal’in turtayı aramak için dolaba bakacağını sanıyor.",TRUE,,,,
1286,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu gördü ve Nihal'in de turtasını en son orada bıraktığını biliyor. Burak, turtanın yerini değiştirdiğini ve öğretmenlerinin de turtayı çekmeceye koyduğunu bilmiyor. Dolayısıyla, Nihal'in turtasını ararken ilk olarak onu en son bıraktığı yer olan dolabı kontrol edeceğini düşünüyor.",TRUE,TRUE,,,
1287,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu gördü ve Nihal'in de turtayı orada bıraktığını bildiğini düşünüyor. Burak, turtanın yerini değiştirdiğini ve öğretmenlerinin de turtayı çekmeceye koyduğunu bilmiyor. Dolayısıyla, Nihal'in turtayı nerede bıraktığını hatırlayacağını ve onu aramak için ilk olarak dolaba bakacağını varsayıyor.",TRUE,TRUE,,,
1288,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu gördü ve turtanın yerini değiştirdiğini sadece kendisinin bildiğini düşünüyor. Nihal'in odadan çıktıktan sonra turtanın yerini değiştirdiğini gördüğünden habersiz olduğu için, Nihal'in turtayı nerede bıraktığını hatırlayacağını ve dolayısıyla onu orada arayacağını varsayıyor. Ancak, öğretmenin de turtanın yerini değiştirdiğinden ve onu çekmeceye koyduğundan haberi olmadığı için, turtanın gerçek yerini bilmiyor.",TRUE,TRUE,,,
1289,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı dolaba koyduğunu gördüğü için onun dolaba bakacağını düşünüyor.",TRUE,TRUE,,,
1290,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü en son turtayı dolaba koyduğunu gördü ve Nihal'in de turtayı orada bıraktığını bildiğini düşünüyor. Burak, turtanın yerini değiştirdiğini ve öğretmenlerinin de turtayı çekmeceye koyduğunu Nihal'in bilmediğini varsayıyor. Bu yüzden Nihal'in turtayı son bıraktığı yer olan dolapta arayacağını düşünüyor.",TRUE,FALSE,,,
1291,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu ve Nihal'in de turtayı oraya koyduğunu gördüğünü biliyor. Burak, turtanın yerini değiştirdiğini ve Nihal'in bunu görmediğini düşündüğü için, Nihal'in turtayı ararken ilk olarak kendi bıraktığı yere, yani dolaba bakacağını varsayıyor. Ancak, Nihal pencereden Burak'ın turtayı dolaptan alıp sepete koyduğunu gördüğü için, aslında turtanın yerini biliyor. Dolayısıyla, Nihal'in turtayı ararken dolaba bakması beklenirken, olayların bilincinde olan Nihal'in sepete bakması da mümkündür. Ancak, öğretmenlerinin turtayı sepetten alıp çekmeceye koyduğundan ikisi de habersiz olduğu için, turtanın gerçek yerini bulmaları daha zor olacaktır.",TRUE,TRUE,,,
1292,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu ve dolaptan başka bir yere taşınmadığını düşünüyor. Burak, turtayı dolaptan alıp sepete koymuştu, ancak Nihal'in bu değişikliği gördüğünü ve öğretmenlerinin daha sonra turtayı sepetten alıp çekmeceye koyduğunu bilmiyor. Dolayısıyla, Burak'ın perspektifinden, Nihal turtayı son olarak dolapta bırakmıştı ve onu orada araması mantıklı olacaktır.",TRUE,TRUE,,,
1293,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu ve Nihal'in de turtayı orada bıraktığını bildiğini düşünüyor. Burak, turtanın yerini değiştirdiğini ve onu sepete koyduğunu biliyor, ancak Nihal'in pencereden bunu gördüğünden habersiz olduğu için, Nihal'in turtayı nerede bıraktığını hatırlayacağını ve onu dolapta arayacağını varsayıyor. Ancak, Nihal ve Burak öğretmenlerinin turtayı sepetten alıp çekmeceye koyduğunu görmedikleri için, Nihal'in turtayı dolapta bulamayacağından habersizdir.",TRUE,TRUE,,,
1294,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu gördü ve Nihal'in de turtayı orada bıraktığını bildiğini düşünüyor. Burak, turtanın yerini değiştirdiğini ve öğretmenlerinin de turtayı çekmeceye koyduğunu Nihal'in bilmediğini varsayıyor. Dolayısıyla, Nihal'in turtayı nerede bıraktığını hatırlayacağını ve onu aramak için ilk olarak dolaba bakacağını düşünüyor.",TRUE,TRUE,,,
1295,22_TR-3,Turkish,Explanation,2,Open-ended,"Çünkü Nihal onu oraya koymuştu, ve Burak, Nihal'in kendisini onun yerini değiştirirken gördüğünü bilmediği için, Burak, Nihal'in onu en son nereye koyduysa orada olduğuna inandığına inanır.","Burak, Nihal'in turtayı aramak için dolaba bakacağını sanıyor çünkü turtayı en son oraya koyduğunu gördü ve Nihal'in de turtayı orada bıraktığını bildiğini düşünüyor. Burak, turtanın yerini değiştirdiğini ve öğretmenlerinin de turtayı çekmeceye koyduğunu Nihal'in bilmediğini varsayıyor. Bu yüzden Nihal'in turtayı ararken ilk olarak onu dolapta arayacağını düşünüyor.",TRUE,FALSE,,,
1296,23_TR,Turkish,Knowledge,0,Open-ended,"Evet, biliyor.","Evet, Nihal Burak'ın turtayı sepete koyduğunu biliyor. Soruda belirtildiği üzere, Nihal pencereden Burak'ın turtayı dolaptan alıp sepete koyduğunu görmüş. Ancak Nihal ve Burak, öğretmenlerinin turtayı sepetten alıp çekmeceye koyduğunu görmemişler. Dolayısıyla, Nihal turtayı ararken ilk olarak sepete bakabilir, çünkü en son turtanın oraya konulduğunu görmüştü. Ancak turtayı orada bulamayacak çünkü öğretmenleri turtayı çekmeceye koymuş.",TRUE,TRUE,,,
1297,23_TR,Turkish,Knowledge,0,Open-ended,"Evet, biliyor.","Evet, Nihal Burak'ın turtayı sepete koyduğunu biliyor. Soruda belirtildiği üzere, Nihal pencereden Burak'ın turtayı dolaptan alıp yerini değiştirdiğini ve sepete koyduğunu görmüş. Ancak Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmemişler. Bu nedenle, Nihal turtayı ararken ilk olarak sepete bakabilir, çünkü en son turtanın oraya konulduğunu görmüştür.",TRUE,TRUE,,,
1298,23_TR,Turkish,Knowledge,0,Open-ended,"Evet, biliyor.","Evet, Nihal Burak'ın turtayı sepete koyduğunu biliyor. Soruda belirtildiğine göre, Nihal pencereden Burak'ın turtayı dolaptan alıp sepete koyduğunu görmüş. Ancak, Nihal ve Burak öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmemişler. Bu nedenle, Nihal turtayı en son sepete konulduğunu bildiği için, turtayı ararken ilk olarak sepete bakacaktır. Ancak turtanın gerçek yerini, yani öğretmenin onu çekmeceye koyduğunu bilmiyor.",TRUE,TRUE,,,
1299,23_TR,Turkish,Knowledge,0,Open-ended,"Evet, biliyor.","Evet, Nihal pencereden Burak'ın turtayı sepete koyduğunu gördüğü için onun turtayı sepete koyduğunu biliyor.",TRUE,TRUE,,,
1300,23_TR,Turkish,Knowledge,0,Open-ended,"Evet, biliyor.","Evet, Nihal Burak'ın turtayı sepete koyduğunu biliyor. Soruda belirtildiği üzere, Nihal pencereden Burak'ın turtayı dolaptan alıp yerini değiştirdiğini ve sepete koyduğunu görmüş. Ancak Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmemişler.",TRUE,TRUE,,,
1301,23_TR,Turkish,Knowledge,0,Open-ended,"Evet, biliyor.","Evet, Nihal Burak'ın turtayı sepete koyduğunu biliyor. Soruda belirtildiği üzere, Nihal pencereden Burak'ın turtayı dolaptan alıp sepete koyduğunu görmüş. Bu nedenle, Nihal turtayı ararken dolaba değil, doğrudan sepete bakacaktır. Ancak, öğretmenlerinin turtayı sepetten alıp çekmeceye koyduğundan haberdar olmadığı için, turtayı sepette bulamayacak ve kafa karışıklığı yaşayabilir.",TRUE,TRUE,,,
